ReturnID,OrderID,ReturnDate,ProductID,CustomerID,ReturnReason,RefundAmount,Resolution
701860,526575,2025-05-31,1002,21707,Wrong item,194.94,Refunded
701861,526579,2025-12-25,1007,21442,Quality issue,21.6,Refunded
701862,526593,2025-08-26,1038,20430,Damaged,495.04,Replaced
701863,526618,2024-10-19,1011,21980,Late delivery,628.49,Refunded
701864,526641,2023-11-19,1010,20070,Changed mind,223.38,Replaced
701865,526644,2023-10-29,1005,21085,Wrong item,734.46,Replaced
701866,526660,2024-10-31,1014,20554,Late delivery,57.73,Refunded
701867,526678,2026-01-11,1026,20172,Late delivery,145.35,Replaced
701868,526707,2023-03-14,1015,22076,Damaged,254.84,Replaced
701869,526708,2024-08-10,1028,20023,Quality issue,790.17,Refunded
701870,526711,2023-05-13,1037,20663,Changed mind,301.95,Replaced
701871,526715,2025-04-14,1007,21294,Damaged,65.75,Refunded
701872,526732,2024-05-12,1035,21387,Late delivery,341.89,Refunded
701873,526741,2023-11-14,1023,22085,Wrong item,44.03,Replaced
701874,526757,2024-12-06,1026,22212,Quality issue,151.77,Replaced
701875,526761,2023-04-24,1038,22293,Late delivery,185.57,Replaced
701876,526763,2025-06-01,1031,20479,Quality issue,283.2,Refunded
701877,526766,2024-09-16,1017,21480,Wrong item,204.63,Refunded
701878,526779,2026-01-14,1010,20421,Quality issue,616.16,Replaced
701879,526792,2023-10-09,1015,20771,Wrong item,804.56,Replaced
701880,526864,2025-08-22,1021,21516,Late delivery,218.6,Replaced
701881,526867,2024-10-31,1005,21413,Wrong item,160.82,Refunded
701882,526868,2025-12-11,1037,21580,Late delivery,222.29,Replaced
701883,526892,2023-02-23,1029,21623,Quality issue,66.24,Refunded
701884,526931,2025-12-17,1009,20566,Wrong item,147.46,Replaced
701885,526945,2025-12-10,1039,21306,Wrong item,571.89,Refunded
701886,526954,2025-11-20,1002,21927,Quality issue,250.99,Refunded
701887,526959,2025-04-10,1012,20382,Damaged,121.63,Replaced
701888,526961,2025-03-30,1005,20320,Quality issue,167.32,Replaced
701889,526965,2023-02-08,1030,21514,Changed mind,71.03,Replaced
701890,526969,2025-12-13,1005,22123,Changed mind,133.72,Refunded
701891,527001,2023-03-27,1001,22248,Wrong item,204.52,Refunded
701892,527006,2023-07-21,1019,20188,Damaged,242.15,Refunded
701893,527017,2024-12-11,1030,20705,Late delivery,213.97,Refunded
701894,527032,2024-05-05,1002,21294,Damaged,259.98,Replaced
701895,527052,2024-06-24,1007,21876,Changed mind,27.7,Replaced
701896,527054,2024-03-22,1005,21399,Late delivery,159.0,Refunded
701897,527067,2025-11-15,1018,21427,Changed mind,127.55,Replaced
701898,527112,2024-04-19,1003,20566,Quality issue,182.77,Replaced
701899,527119,2023-03-24,1032,20323,Late delivery,235.47,Refunded
701900,527150,2024-07-12,1038,20433,Quality issue,446.45,Replaced
701901,527173,2023-03-25,1010,21128,Damaged,266.17,Replaced
701902,527185,2024-02-29,1031,22087,Quality issue,838.17,Refunded
701903,527190,2024-11-06,1023,21833,Quality issue,84.27,Refunded
701904,527231,2023-06-24,1012,21032,Damaged,399.6,Refunded
701905,527256,2024-12-29,1030,22418,Damaged,67.3,Refunded
701906,527304,2025-07-31,1020,22103,Wrong item,275.72,Refunded
701907,527354,2024-02-29,1024,20892,Wrong item,50.73,Refunded
701908,527357,2024-04-30,1012,20749,Late delivery,417.19,Refunded
701909,527375,2025-07-04,1037,22455,Wrong item,1409.88,Refunded
701910,527384,2024-10-25,1023,20353,Quality issue,190.13,Replaced
701911,527395,2025-03-28,1026,21855,Damaged,208.01,Refunded
701912,527398,2023-08-30,1019,21418,Changed mind,337.2,Replaced
701913,527402,2025-11-25,1021,21122,Quality issue,414.86,Replaced
701914,527405,2024-11-03,1016,22133,Wrong item,320.0,Replaced
701915,527409,2025-06-22,1035,20074,Quality issue,538.33,Replaced
701916,527421,2025-11-22,1021,20108,Quality issue,754.61,Replaced
701917,527437,2024-02-10,1008,20681,Damaged,232.84,Refunded
701918,527438,2023-09-04,1025,22490,Late delivery,237.19,Replaced
701919,527456,2023-12-20,1014,22019,Changed mind,149.49,Replaced
701920,527500,2024-12-20,1025,22012,Wrong item,197.03,Replaced
701921,527504,2025-09-03,1036,20355,Wrong item,72.23,Refunded
701922,527519,2024-09-01,1008,21608,Wrong item,195.36,Refunded
701923,527539,2025-04-19,1019,20258,Quality issue,346.13,Refunded
701924,527559,2024-03-28,1030,20839,Changed mind,161.37,Refunded
701925,527567,2025-07-17,1017,21645,Damaged,219.27,Replaced
701926,527574,2025-09-07,1005,21121,Changed mind,830.58,Replaced
701927,527586,2026-01-14,1012,22143,Damaged,115.03,Replaced
701928,527610,2023-12-12,1012,20049,Quality issue,314.16,Replaced
701929,527614,2025-05-08,1011,21239,Damaged,859.07,Replaced
701930,527618,2025-04-02,1012,22499,Late delivery,280.93,Replaced
701931,527639,2024-04-05,1010,20395,Damaged,298.3,Replaced
701932,527664,2025-05-23,1001,20924,Quality issue,593.13,Refunded
701933,527676,2025-02-25,1038,20455,Damaged,1075.9,Replaced
701934,527693,2023-07-08,1040,21680,Quality issue,235.28,Replaced
701935,527702,2024-01-23,1033,20775,Wrong item,332.83,Replaced
701936,527708,2024-01-03,1009,22261,Changed mind,136.16,Refunded
701937,527712,2025-11-22,1022,20865,Damaged,102.56,Replaced
701938,527736,2024-10-01,1033,20809,Quality issue,277.48,Replaced
701939,527739,2023-05-06,1040,21302,Quality issue,103.69,Refunded
701940,527746,2025-06-29,1005,20619,Quality issue,182.33,Replaced
701941,527751,2025-07-21,1037,20960,Changed mind,349.08,Replaced
701942,527759,2025-04-24,1017,21609,Wrong item,193.05,Refunded
701943,527799,2023-04-18,1022,20571,Late delivery,82.64,Refunded
701944,527800,2025-10-29,1023,20637,Late delivery,39.0,Replaced
701945,527805,2025-01-23,1036,22140,Late delivery,78.61,Replaced
701946,527830,2024-04-29,1010,22336,Quality issue,296.89,Refunded
701947,527844,2025-04-19,1006,20565,Wrong item,156.94,Replaced
701948,527863,2026-01-20,1031,21748,Late delivery,688.27,Replaced
701949,527873,2024-10-29,1002,22320,Late delivery,108.18,Refunded
701950,527883,2024-09-10,1021,20205,Changed mind,818.17,Refunded
701951,527886,2025-04-11,1025,20969,Late delivery,662.48,Replaced
701952,527905,2023-12-25,1039,20246,Wrong item,280.67,Replaced
701953,527930,2023-04-07,1006,20988,Late delivery,103.79,Replaced
701954,527934,2023-03-23,1012,21194,Changed mind,143.04,Refunded
701955,527963,2023-12-25,1001,21169,Quality issue,683.86,Refunded
701956,527997,2024-11-07,1017,22299,Late delivery,172.19,Replaced
701957,528024,2024-08-31,1018,22129,Changed mind,253.78,Replaced
701958,528039,2023-05-27,1006,22058,Damaged,102.69,Replaced
701959,528045,2023-03-25,1017,21431,Changed mind,177.72,Replaced
701960,528081,2025-11-13,1013,22104,Late delivery,629.73,Replaced
701961,528084,2024-11-18,1036,21816,Damaged,101.58,Replaced
701962,528101,2023-12-13,1002,22315,Quality issue,197.0,Replaced
701963,528110,2024-09-20,1019,20730,Late delivery,740.12,Refunded
701964,528155,2024-03-03,1038,20880,Changed mind,512.82,Refunded
701965,528157,2025-09-30,1019,22097,Changed mind,956.31,Replaced
701966,528176,2023-07-06,1037,21233,Quality issue,591.85,Replaced
701967,528196,2023-02-24,1025,20974,Damaged,185.71,Refunded
701968,528207,2026-01-10,1037,21428,Wrong item,305.18,Replaced
701969,528208,2023-12-16,1001,21468,Late delivery,822.02,Refunded
701970,528226,2024-01-13,1016,20426,Quality issue,270.85,Refunded
701971,528237,2024-09-07,1004,20756,Wrong item,340.61,Replaced
701972,528245,2023-11-14,1015,20438,Wrong item,1687.02,Replaced
701973,528263,2024-03-03,1005,21101,Quality issue,507.66,Refunded
701974,528274,2025-07-08,1010,21290,Quality issue,554.19,Refunded
701975,528293,2025-12-02,1012,22185,Damaged,101.85,Replaced
701976,528307,2025-01-02,1037,20165,Damaged,212.64,Replaced
701977,528322,2023-11-29,1032,20203,Damaged,169.68,Replaced
701978,528356,2023-12-04,1035,22111,Damaged,109.24,Replaced
701979,528357,2024-11-16,1005,21829,Damaged,124.77,Refunded
701980,528360,2024-09-14,1014,20025,Quality issue,180.26,Refunded
701981,528361,2024-08-25,1036,20047,Damaged,483.81,Refunded
701982,528365,2025-01-20,1019,22058,Quality issue,247.35,Refunded
701983,528376,2025-05-23,1040,20757,Changed mind,188.53,Refunded
701984,528383,2025-11-16,1009,20773,Wrong item,188.5,Replaced
701985,528399,2023-12-21,1026,21375,Changed mind,286.36,Replaced
701986,528413,2025-07-28,1011,20719,Changed mind,525.16,Refunded
701987,528416,2025-03-14,1029,22146,Changed mind,79.9,Refunded
701988,528440,2024-08-20,1016,20292,Quality issue,302.97,Refunded
701989,528448,2023-07-06,1014,21685,Quality issue,43.48,Replaced
701990,528452,2025-05-08,1020,21902,Quality issue,1023.94,Replaced
701991,528454,2025-05-27,1009,20127,Changed mind,109.75,Refunded
701992,528459,2023-03-03,1040,21579,Changed mind,192.69,Refunded
701993,528468,2023-09-03,1022,21665,Late delivery,88.44,Replaced
701994,528474,2023-11-15,1033,20809,Late delivery,244.44,Refunded
701995,528478,2025-11-07,1036,20531,Changed mind,171.76,Replaced
701996,528483,2023-07-01,1023,22496,Quality issue,51.86,Replaced
701997,528496,2025-05-19,1037,20447,Changed mind,363.19,Replaced
701998,528529,2025-07-30,1030,20497,Quality issue,154.37,Replaced
701999,528535,2025-05-19,1012,21736,Late delivery,138.81,Replaced
702000,528536,2025-08-19,1019,21848,Wrong item,327.22,Replaced
702001,528568,2025-06-05,1031,21170,Quality issue,1619.5,Replaced
702002,528574,2023-04-08,1039,20243,Damaged,571.62,Refunded
702003,528590,2024-01-12,1008,20995,Wrong item,246.75,Refunded
702004,528594,2023-02-21,1035,21816,Quality issue,282.05,Refunded
702005,528621,2025-11-05,1031,22164,Changed mind,760.34,Replaced
702006,528623,2023-05-04,1006,20031,Late delivery,205.1,Refunded
702007,528625,2024-05-26,1035,21009,Wrong item,123.1,Refunded
702008,528651,2023-11-16,1038,20921,Quality issue,259.4,Refunded
702009,528665,2024-08-31,1019,21267,Quality issue,543.05,Refunded
702010,528707,2025-03-22,1025,20494,Damaged,833.52,Refunded
702011,528714,2024-05-23,1028,20657,Late delivery,205.89,Replaced
702012,528726,2024-03-01,1002,20092,Wrong item,131.13,Replaced
702013,528729,2025-01-11,1033,20954,Quality issue,323.13,Refunded
702014,528751,2024-05-01,1017,21979,Late delivery,223.72,Refunded
702015,528754,2023-08-23,1023,20142,Wrong item,51.41,Refunded
702016,528794,2024-09-18,1026,20079,Damaged,148.97,Refunded
702017,528807,2025-09-18,1034,22068,Changed mind,179.43,Replaced
702018,528808,2023-12-12,1033,22072,Late delivery,305.06,Replaced
702019,528813,2024-07-12,1030,21997,Late delivery,68.79,Replaced
702020,528839,2024-06-21,1040,21800,Damaged,126.78,Refunded
702021,528843,2024-03-22,1016,21228,Quality issue,262.81,Replaced
702022,528852,2025-01-09,1029,20565,Quality issue,78.38,Replaced
702023,528854,2025-06-06,1015,20101,Late delivery,285.41,Refunded
702024,528864,2023-12-25,1037,20894,Wrong item,285.09,Replaced
702025,528880,2023-03-10,1021,21735,Quality issue,517.18,Refunded
702026,528901,2024-04-11,1018,21028,Wrong item,135.65,Replaced
702027,528913,2024-02-08,1023,21522,Quality issue,44.63,Replaced
702028,528950,2023-02-03,1018,21597,Changed mind,146.12,Refunded
702029,528952,2023-10-04,1019,20043,Wrong item,271.14,Refunded
702030,528966,2024-12-27,1004,22072,Changed mind,1807.63,Refunded
702031,528971,2023-05-14,1024,22119,Damaged,103.89,Refunded
702032,528977,2024-06-09,1020,21165,Wrong item,325.1,Replaced
702033,529012,2023-04-11,1016,21855,Damaged,280.69,Refunded
702034,529025,2023-03-14,1032,20100,Damaged,685.82,Replaced
702035,529027,2023-12-16,1022,21716,Changed mind,98.63,Replaced
702036,529042,2023-09-19,1011,20678,Late delivery,820.98,Replaced
702037,529049,2025-05-31,1007,22313,Late delivery,54.23,Refunded
702038,529054,2023-10-21,1011,22343,Quality issue,286.81,Refunded
702039,529060,2023-06-03,1023,22480,Quality issue,105.34,Refunded
702040,529085,2023-05-25,1038,22274,Late delivery,241.04,Replaced
702041,529087,2025-08-01,1011,21929,Wrong item,271.27,Replaced
702042,529111,2024-12-31,1017,20148,Wrong item,448.09,Refunded
702043,529125,2024-04-02,1027,22318,Late delivery,92.82,Refunded
702044,529127,2024-12-03,1010,21121,Late delivery,533.03,Replaced
702045,529145,2025-12-08,1005,21519,Changed mind,375.51,Replaced
702046,529148,2024-09-21,1021,22055,Wrong item,600.36,Replaced
702047,529180,2024-02-19,1029,20640,Changed mind,67.23,Refunded
702048,529193,2024-06-19,1040,20155,Late delivery,189.1,Replaced
702049,529206,2024-06-25,1008,21981,Late delivery,906.93,Refunded
702050,529208,2024-12-25,1023,21200,Changed mind,95.34,Replaced
702051,529228,2023-03-26,1033,20125,Damaged,556.02,Refunded
702052,529229,2025-07-23,1039,20869,Quality issue,311.53,Replaced
702053,529271,2024-04-10,1011,20479,Late delivery,298.3,Replaced
702054,529272,2024-03-12,1001,21868,Changed mind,211.87,Replaced
702055,529282,2025-12-08,1022,21248,Changed mind,79.22,Refunded
702056,529288,2023-08-23,1010,21811,Late delivery,599.76,Refunded
702057,529295,2023-06-06,1010,20571,Changed mind,566.4,Refunded
702058,529298,2024-12-16,1034,21994,Wrong item,82.87,Refunded
702059,529300,2025-06-28,1027,20161,Changed mind,263.01,Refunded
702060,529323,2024-10-07,1016,20627,Wrong item,945.51,Replaced
702061,529341,2023-09-09,1024,20717,Late delivery,46.81,Replaced
702062,529358,2025-03-22,1016,21917,Quality issue,259.8,Replaced
702063,529380,2023-09-07,1006,22229,Wrong item,161.94,Refunded
702064,529385,2025-12-08,1010,20831,Changed mind,277.42,Replaced
702065,529386,2025-03-09,1029,20784,Damaged,167.92,Refunded
702066,529408,2025-12-27,1009,21101,Quality issue,443.89,Replaced
702067,529455,2025-01-31,1029,21538,Changed mind,168.92,Replaced
702068,529470,2024-10-20,1030,21071,Wrong item,139.93,Refunded
702069,529479,2024-10-29,1033,21403,Late delivery,329.61,Refunded
702070,529496,2023-12-14,1039,21694,Quality issue,672.19,Refunded
702071,529503,2025-07-10,1009,20060,Damaged,339.12,Replaced
702072,529511,2026-01-25,1039,20282,Wrong item,338.66,Refunded
702073,529524,2023-05-12,1040,20943,Wrong item,212.87,Refunded
702074,529530,2024-03-10,1006,21423,Late delivery,161.06,Replaced
702075,529544,2025-07-30,1025,22318,Late delivery,660.12,Refunded
702076,529559,2025-05-08,1030,20417,Changed mind,76.83,Replaced
702077,529571,2024-04-01,1004,20972,Changed mind,647.63,Replaced
702078,529578,2025-09-06,1003,21605,Quality issue,577.4,Refunded
702079,529583,2025-09-26,1039,22307,Changed mind,667.99,Replaced
702080,529587,2023-12-13,1026,20690,Changed mind,231.59,Replaced
702081,529591,2025-11-07,1026,21939,Late delivery,475.32,Refunded
702082,529616,2023-02-01,1024,20445,Quality issue,47.27,Refunded
702083,529655,2023-06-09,1003,20574,Damaged,544.73,Refunded
702084,529657,2025-02-19,1018,22464,Damaged,148.99,Refunded
702085,529693,2024-01-15,1003,20062,Wrong item,457.69,Replaced
702086,529730,2025-11-16,1017,21193,Changed mind,224.03,Refunded
702087,529731,2025-09-30,1027,20335,Changed mind,82.33,Refunded
702088,529807,2024-03-05,1007,20363,Late delivery,34.22,Refunded
702089,529814,2024-01-14,1006,20463,Quality issue,103.3,Refunded
702090,529824,2025-05-09,1024,20221,Damaged,46.56,Replaced
702091,529842,2024-04-18,1024,20112,Wrong item,63.64,Replaced
702092,529874,2025-02-27,1018,20492,Changed mind,316.48,Replaced
702093,529880,2023-08-11,1005,20088,Damaged,492.88,Replaced
702094,529881,2025-02-18,1023,21171,Quality issue,112.5,Replaced
702095,529887,2024-05-24,1019,21825,Changed mind,787.88,Refunded
702096,529907,2025-09-11,1002,21179,Damaged,250.94,Replaced
702097,529912,2024-09-12,1002,20941,Wrong item,74.56,Replaced
702098,529931,2024-02-22,1013,20574,Changed mind,584.76,Refunded
702099,529936,2024-07-30,1034,20113,Late delivery,90.17,Refunded
702100,529946,2025-05-06,1038,21384,Changed mind,474.25,Refunded
702101,529967,2024-04-15,1034,20753,Wrong item,89.22,Replaced
702102,529968,2023-08-06,1019,20331,Changed mind,219.88,Refunded
702103,529991,2023-06-10,1012,20211,Quality issue,314.79,Replaced
702104,529997,2025-08-14,1017,20763,Changed mind,403.59,Refunded
702105,530000,2023-09-03,1025,22465,Quality issue,1239.87,Refunded
702106,530002,2024-02-15,1011,20577,Quality issue,285.18,Replaced
702107,530014,2024-03-15,1019,22332,Damaged,624.86,Refunded
702108,530015,2023-09-03,1022,20673,Wrong item,68.03,Replaced
702109,530024,2026-01-04,1010,21541,Wrong item,720.33,Replaced
702110,530034,2024-12-21,1035,21012,Damaged,588.49,Refunded
702111,530041,2025-08-02,1037,22195,Quality issue,1037.45,Refunded
702112,530048,2024-11-11,1014,21969,Changed mind,86.65,Refunded
702113,530069,2025-12-17,1030,21881,Late delivery,308.62,Replaced
702114,530086,2024-07-01,1010,21222,Changed mind,285.82,Replaced
702115,530096,2024-09-09,1035,20632,Damaged,435.3,Refunded
702116,530106,2025-11-19,1013,21209,Changed mind,609.63,Replaced
702117,530126,2025-07-24,1004,20240,Changed mind,325.9,Replaced
702118,530135,2023-12-24,1031,21546,Late delivery,1730.72,Replaced
702119,530145,2024-12-28,1022,22317,Damaged,294.88,Replaced
702120,530166,2024-04-03,1013,20655,Quality issue,356.96,Replaced
702121,530184,2025-02-23,1039,20340,Wrong item,299.24,Refunded
702122,530194,2026-01-23,1004,21618,Wrong item,249.34,Refunded
702123,530195,2023-07-12,1018,20735,Damaged,264.44,Refunded
702124,530198,2024-11-20,1038,20889,Changed mind,212.95,Replaced
702125,530210,2023-06-28,1024,21483,Wrong item,46.07,Replaced
702126,530215,2024-11-17,1012,21128,Late delivery,242.98,Replaced
702127,530222,2023-11-11,1030,21403,Damaged,230.0,Replaced
702128,530257,2024-06-21,1027,22189,Late delivery,93.2,Refunded
702129,530262,2023-07-13,1028,21580,Changed mind,227.12,Replaced
702130,530284,2023-11-24,1025,21237,Quality issue,199.49,Refunded
702131,530323,2023-07-31,1010,20956,Damaged,312.15,Replaced
702132,530329,2024-03-26,1014,20466,Late delivery,50.67,Refunded
702133,530380,2025-05-21,1028,20075,Late delivery,551.21,Refunded
702134,530382,2025-08-11,1027,21172,Quality issue,104.78,Refunded
702135,530384,2024-05-29,1001,20490,Quality issue,1332.25,Refunded
702136,530418,2023-04-08,1002,22331,Changed mind,219.94,Refunded
702137,530420,2025-01-29,1016,20393,Quality issue,213.89,Replaced
702138,530424,2023-05-31,1022,20609,Changed mind,178.45,Refunded
702139,530433,2023-03-08,1020,21672,Changed mind,301.92,Replaced
702140,530454,2023-08-24,1020,22287,Changed mind,504.08,Replaced
702141,530463,2023-10-24,1032,22234,Late delivery,213.26,Refunded
